Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP
1,12,1,14,1,1,1,9,9,12,5,1,0,0,1,1,0,29,0,0,5,10,3,11.66666667,0,0,5,8,4,11.25,0,7.6,2.6,0.32
1,14,1,15,1,1,1,1,1,5,6,1,0,0,1,1,0,23,0,0,6,15,1,13,0,0,6,8,4,11.25,0,9.4,-0.8,-3.12
1,8,1,2,1,1,1,3,10,3,10,1,0,1,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74
1,1,1,7,1,1,1,23,28,10,10,1,0,0,1,1,0,18,0,0,5,10,0,0,0,0,5,11,1,12,3,7.6,2.6,0.32
2,13,1,11,1,1,1,2,2,19,17,1,0,0,1,1,0,22,0,2,6,13,4,11.5,0,2,6,12,2,12.5,0,7.6,2.6,0.32
1,14,1,17,0,1,1,22,27,10,10,1,0,1,1,1,0,34,0,6,10,10,7,11.71428571,0,4,10,10,6,11.5,0,10.8,1.4,1.74
1,14,1,17,0,4,1,3,3,3,2,0,0,0,1,1,0,26,0,0,5,7,5,12.6,0,0,5,7,5,13.71428571,0,13.9,-0.3,0.79
1,8,1,2,1,1,1,22,27,8,10,1,0,0,1,1,0,24,0,12,17,19,13,11.64285714,0,12,17,25,12,11.25,0,11.1,0.6,2.02
1,1,1,14,1,1,1,1,1,10,9,1,0,0,1,1,1,17,0,0,6,8,6,14.875,0,0,6,8,6,13.42857143,0,11.1,0.6,2.02
1,14,4,14,1,1,1,3,3,5,5,0,0,0,1,1,0,21,0,0,5,11,2,10,0,0,5,10,3,10.33333333,0,9.4,-0.8,-3.12
2,12,1,17,0,1,1,1,4,5,3,0,0,0,1,1,0,34,0,0,5,5,5,14.2,0,0,5,5,5,14.6,0,12.7,3.7,-1.7
1,15,1,4,1,14,1,13,28,7,8,1,0,0,1,1,0,19,0,0,6,8,6,12.71428571,0,0,6,9,6,13.5,0,12.4,0.5,1.79
2,12,1,4,1,1,1,1,3,5,3,0,0,1,0,1,0,49,0,4,12,16,5,11.6,0,2,7,7,5,11.2,0,8.9,1.4,3.51
1,14,1,12,1,1,1,2,4,5,6,0,0,0,1,1,0,23,0,0,7,14,5,11.94,0,0,7,14,6,12.2,0,13.9,-0.3,0.79
1,9,3,7,1,1,1,1,14,10,9,1,0,0,1,1,0,18,0,0,5,10,4,11.6,0,0,5,9,3,14.2,0,12.4,0.5,1.79
1,1,1,12,1,1,1,10,1,5,11,0,0,0,1,1,0,20,0,0,7,9,5,12.7,0,0,8,9,7,13.475,0,13.9,-0.3,0.79
1,1,3,14,1,1,1,3,1,3,4,1,0,0,1,1,0,19,0,0,6,6,6,13.33333333,0,0,6,9,5,13.8,0,8.9,1.4,3.51
1,13,1,4,1,14,1,3,1,3,7,1,0,0,1,1,0,24,0,4,9,13,8,13.33333333,0,5,10,12,9,13.11111111,0,16.2,0.3,-0.92
1,1,1,9,1,1,1,1,28,5,8,1,0,0,1,1,0,18,0,0,5,5,5,13.4,0,0,5,5,5,15,0,8.9,1.4,3.51
2,12,1,11,1,12,1,19,24,1,1,0,0,1,0,1,0,45,0,0,6,12,0,0,0,0,6,12,0,0,0,9.4,-0.8,-3.12
1,12,1,17,0,1,1,19,24,1,1,1,0,0,1,1,0,30,0,0,5,5,2,11,0,0,5,5,0,0,0,7.6,2.6,0.32
1,16,1,17,0,14,1,1,4,5,11,0,0,0,1,1,0,28,0,13,15,17,13,12,0,9,13,13,9,11.33333333,0,8.9,1.4,3.51
1,12,1,17,0,1,1,22,27,10,10,0,0,0,1,1,0,40,0,0,5,0,0,0,0,0,5,0,0,0,0,12.7,3.7,-1.7
1,12,2,9,1,12,1,23,14,5,11,0,0,0,0,1,0,32,0,0,5,5,0,0,0,0,5,9,0,0,0,10.8,1.4,1.74
1,8,5,11,1,1,1,13,27,6,6,1,0,0,1,1,0,19,0,0,6,12,4,12.5,0,0,6,12,4,10.25,0,7.6,2.6,0.32
1,1,1,5,1,1,1,1,14,4,10,1,0,0,1,1,0,20,0,0,6,7,6,13.66666667,0,0,6,7,6,12.16666667,1,16.2,0.3,-0.92
1,8,1,7,1,1,1,1,3,5,3,0,0,0,1,1,0,18,0,0,5,10,1,10,0,0,5,7,0,0,0,9.4,-0.8,-3.12
1,8,1,14,1,1,1,23,27,10,10,0,0,0,0,1,0,20,0,0,6,6,6,11.5,0,0,6,9,2,13,0,10.8,1.4,1.74
1,12,1,17,0,1,1,22,28,10,5,0,0,0,1,1,0,39,0,0,5,7,4,12.25,0,0,5,7,4,12.75,0,15.5,2.8,-4.06
1,8,1,6,1,1,1,13,28,5,9,0,0,0,0,1,0,19,0,0,6,11,5,13.6,0,0,6,11,5,13.66666667,0,11.1,0.6,2.02
1,12,1,17,0,9,1,22,27,10,10,0,0,0,1,1,0,38,0,0,5,11,2,10.5,0,0,5,9,3,11.33333333,1,7.6,2.6,0.32
1,8,3,12,1,1,1,13,27,5,10,1,0,0,1,1,1,18,0,0,7,7,6,13.26666667,0,0,7,7,6,13.26666667,0,7.6,2.6,0.32
1,8,4,12,1,1,1,13,28,10,7,1,0,0,1,1,1,18,0,0,7,8,7,12.5125,0,0,8,8,8,14.1875,0,13.9,-0.3,0.79
2,14,1,8,1,7,1,19,24,1,1,0,0,0,1,1,0,28,0,0,5,9,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32
1,12,1,14,1,1,1,22,27,10,10,1,0,0,0,1,0,31,0,0,6,14,0,0,0,0,6,6,0,0,0,12.7,3.7,-1.7
1,1,1,12,1,1,1,2,14,4,10,0,0,0,1,1,0,23,0,0,7,7,6,13.48333333,0,0,7,7,6,13.48333333,0,7.6,2.6,0.32
1,1,1,12,1,1,1,23,14,32,44,1,0,0,1,1,0,21,0,0,7,9,6,12.565,0,0,8,12,5,12.16,0,11.1,0.6,2.02
1,12,1,10,1,12,1,22,27,10,10,0,0,1,0,1,0,33,0,0,6,8,0,0,0,0,5,6,0,0,0,16.2,0.3,-0.92
1,14,1,9,1,1,1,22,27,6,4,0,0,0,1,1,0,22,0,0,5,9,3,13,0,0,5,9,3,11.66666667,0,12.7,3.7,-1.7
1,15,1,7,1,14,1,13,27,10,10,1,0,1,1,1,0,20,0,0,5,6,5,16.5,0,0,5,7,5,17.71428571,0,12.4,0.5,1.79
1,8,1,14,1,1,1,22,28,4,4,0,0,1,1,1,0,19,0,0,6,7,6,13.16666667,0,0,6,9,5,13.2,0,8.9,1.4,3.51
1,15,1,6,1,14,1,23,28,5,2,1,0,0,1,1,0,20,0,1,6,11,6,13.8,0,1,6,7,6,13.14285714,0,16.2,0.3,-0.92
1,12,1,11,1,9,1,22,27,6,8,1,0,0,1,1,0,25,0,0,6,7,6,11.16666667,0,0,6,11,4,11.8,0,9.4,-0.8,-3.12
1,12,1,4,1,1,1,1,1,10,5,0,0,0,0,1,0,25,0,0,6,0,0,0,0,0,6,0,0,0,0,13.9,-0.3,0.79
1,1,4,5,1,1,1,4,14,3,11,1,0,0,1,1,0,19,0,0,6,7,6,12.66666667,0,0,6,8,6,12.14285714,0,9.4,-0.8,-3.12
1,1,1,14,1,1,1,2,1,3,5,1,0,0,1,1,0,20,0,0,5,5,5,12.6,0,0,5,6,4,14.5,1,7.6,2.6,0.32
2,12,1,12,1,12,1,13,14,5,5,0,0,0,1,1,0,33,0,0,7,7,5,13.06,0,0,7,9,0,0,0,16.2,0.3,-0.92
1,8,5,15,1,1,1,1,27,6,6,1,0,0,1,1,0,19,0,0,6,7,6,13.83333333,0,0,6,8,6,13.625,0,7.6,2.6,0.32
1,12,1,8,1,12,1,19,24,13,13,0,0,0,1,1,0,31,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32
1,15,1,7,1,14,1,3,28,3,4,0,0,1,0,1,0,24,0,2,6,6,2,16,0,2,7,7,2,16,0,8.9,1.4,3.51
1,15,1,7,1,14,1,13,3,4,5,0,0,1,0,1,0,23,0,0,5,5,0,0,0,0,5,5,0,0,0,15.5,2.8,-4.06
2,12,1,17,0,1,1,1,3,2,3,0,0,0,0,1,1,26,0,0,5,12,3,10.66666667,0,0,5,11,3,10.66666667,0,9.4,-0.8,-3.12
2,14,1,5,1,2,1,22,27,7,7,1,0,0,1,1,0,38,0,14,18,18,18,14.5,0,13,18,18,18,14.5,0,16.2,0.3,-0.92
1,1,6,7,1,1,1,13,14,8,4,1,0,0,1,1,1,20,0,0,5,6,5,14,0,0,5,7,5,13.8,0,8.9,1.4,3.51
1,8,5,7,1,1,1,1,14,10,10,1,0,0,1,1,0,20,0,0,5,10,3,13.33333333,0,0,5,11,5,13.57142857,0,12.4,0.5,1.79
1,12,1,6,1,12,1,3,1,3,6,0,0,0,1,1,0,25,0,0,6,0,0,0,0,0,6,0,0,0,0,10.8,1.4,1.74
1,8,2,5,1,1,1,1,14,22,29,1,0,0,1,1,0,19,0,0,6,9,5,12,0,0,6,10,4,11.2,0,8.9,1.4,3.51
1,8,1,7,1,1,1,1,28,5,6,0,0,0,1,1,0,18,0,0,5,6,5,16.2,0,0,5,8,5,16,0,8.9,1.4,3.51
1,14,1,17,0,9,1,10,10,10,10,0,0,0,1,1,0,28,0,7,13,13,7,10.28571429,0,5,11,13,5,10.6,0,10.8,1.4,1.74
1,1,2,7,1,1,1,13,14,10,10,1,0,0,1,1,0,18,0,0,5,5,0,0,0,0,5,5,0,0,0,9.4,-0.8,-3.12
1,1,1,11,1,1,1,1,28,10,10,1,0,0,1,1,1,20,0,0,6,7,6,13.57142857,0,0,6,8,6,13.16666667,0,8.9,1.4,3.51
1,1,1,8,1,1,1,4,3,4,4,0,0,0,1,1,0,18,0,0,6,7,6,14.28571429,0,0,6,9,6,14.85714286,0,11.1,0.6,2.02
1,8,3,9,1,1,1,1,1,4,4,1,0,0,1,1,0,19,0,0,5,7,5,10.2,0,0,5,6,4,10.5,0,12.4,0.5,1.79
1,13,1,12,1,1,1,13,14,10,10,0,0,1,1,1,0,24,0,0,8,16,2,10.25,1,0,8,16,2,10.25,1,12.7,3.7,-1.7
1,8,4,6,1,1,1,1,3,6,6,1,0,0,1,1,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,10.8,1.4,1.74
1,1,1,14,1,1,1,3,27,5,8,0,0,0,1,1,1,20,0,0,6,7,6,14.83333333,0,0,6,6,6,14.83333333,0,12.7,3.7,-1.7
1,15,1,4,1,14,1,13,1,10,9,1,0,0,1,1,0,21,0,0,6,12,5,13.625,0,0,6,6,5,12.6,0,13.9,-0.3,0.79
2,1,1,13,1,1,1,13,14,31,29,0,0,1,1,1,0,24,0,0,7,7,7,12.27142857,0,0,8,10,7,13.65714286,0,10.8,1.4,1.74
1,12,1,17,0,1,1,23,27,10,10,0,0,0,1,1,0,27,0,0,5,0,0,0,0,0,5,0,0,0,0,10.8,1.4,1.74
1,8,6,9,1,1,1,22,28,10,10,1,0,1,0,1,0,19,0,0,5,8,4,12.5,0,0,5,9,5,10.5,0,8.9,1.4,3.51
1,12,1,3,0,1,1,3,14,5,8,0,0,0,1,1,0,39,0,3,9,10,9,13.22222222,0,2,7,8,7,13.14285714,0,8.9,1.4,3.51
1,12,1,1,1,1,1,13,27,10,10,0,0,0,1,1,0,25,0,0,7,13,2,15,0,0,7,12,2,11.5,0,12.4,0.5,1.79
1,4,1,2,1,3,1,1,2,10,3,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12
1,14,1,5,1,1,1,1,2,10,3,0,0,0,1,1,0,19,0,6,12,12,12,13.16666667,0,6,12,12,12,13,0,10.8,1.4,1.74
1,9,1,15,1,1,1,23,27,10,9,0,0,0,1,1,1,21,0,0,6,8,5,13.83333333,0,0,6,6,4,14,0,13.9,-0.3,0.79
1,4,1,17,0,15,1,1,3,5,3,0,0,0,1,1,0,27,0,0,5,0,0,0,0,0,5,0,0,0,0,8.9,1.4,3.51
1,1,3,9,1,1,1,1,1,6,4,1,0,0,1,1,0,19,0,0,5,6,0,0,0,0,5,6,0,0,0,7.6,2.6,0.32
1,8,3,12,1,1,1,3,1,3,8,1,0,0,1,1,0,18,0,0,8,8,7,13.15428571,0,0,8,8,7,13.15428571,0,10.8,1.4,1.74
1,4,1,14,1,3,1,16,27,4,4,1,0,0,1,1,0,27,0,7,12,12,9,12.33333333,0,6,11,11,6,13.16666667,0,9.4,-0.8,-3.12
1,1,3,15,1,1,1,13,28,9,4,1,0,1,1,1,0,18,0,0,6,6,6,13,0,0,6,7,5,11.8,0,12.7,3.7,-1.7
1,1,1,8,1,1,1,2,3,10,2,0,0,0,1,1,0,19,0,0,5,14,2,11.5,2,0,5,8,5,11.4,3,9.4,-0.8,-3.12
1,15,1,4,1,14,1,13,28,10,11,0,0,0,1,1,0,19,0,0,6,15,3,13.25,0,0,6,9,1,12,0,13.9,-0.3,0.79
1,15,1,4,1,14,1,13,1,2,2,0,0,0,1,1,0,22,0,0,6,12,3,13.33333333,0,0,6,12,3,12.75,0,15.5,2.8,-4.06
1,7,2,10,1,1,1,13,28,5,6,1,0,0,1,0,0,18,0,0,6,6,6,13.5,0,0,6,6,6,12.16666667,0,10.8,1.4,1.74
1,7,4,15,1,1,1,22,27,10,4,1,0,0,1,0,1,18,0,0,6,7,6,12.66666667,0,0,6,8,5,12.8,0,10.8,1.4,1.74
1,14,1,9,1,1,1,4,14,3,2,0,0,0,1,0,0,23,0,7,11,18,11,15.09090909,1,2,6,7,6,14.5,0,9.4,-0.8,-3.12
1,9,4,2,1,1,1,1,4,10,6,1,0,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12
1,8,3,15,1,1,1,2,1,4,4,1,0,0,1,1,0,18,0,0,6,7,6,13.16666667,0,0,6,7,6,12.66666667,0,16.2,0.3,-0.92
1,1,4,15,1,1,1,13,14,10,8,1,0,0,1,1,0,18,0,0,6,6,6,12.83333333,0,0,6,8,6,12.83333333,0,12.4,0.5,1.79
1,8,3,7,1,1,1,1,14,20,44,1,0,0,1,1,0,18,0,0,5,7,5,11.8,0,0,5,9,3,12,0,8.9,1.4,3.51
1,8,2,15,1,1,1,13,1,10,10,1,0,0,1,1,0,20,0,0,6,6,6,11.83333333,0,0,6,6,6,12.16666667,0,12.7,3.7,-1.7
1,1,3,15,1,1,1,3,1,3,5,1,0,0,1,1,0,20,0,0,6,6,5,12.8,0,0,6,11,3,12.75,0,15.5,2.8,-4.06
1,15,1,5,1,14,1,1,1,5,5,0,0,0,1,1,0,21,0,2,7,7,5,11.8,0,5,9,9,5,11,0,12.4,0.5,1.79
1,14,1,2,1,1,1,13,14,10,5,0,0,0,1,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,-0.3,0.79
1,8,1,7,1,1,1,13,1,6,5,1,0,0,1,1,0,20,0,0,5,7,5,15.8,0,0,5,7,5,14.57142857,0,11.1,0.6,2.02
1,1,1,2,1,1,1,1,27,10,10,0,0,1,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06
1,15,1,7,1,14,1,23,14,10,6,1,0,0,1,1,0,19,0,0,5,9,2,12.5,0,0,5,10,3,11.6,0,12.4,0.5,1.79
1,8,1,14,1,1,1,1,1,5,5,1,0,0,1,1,0,20,0,0,6,9,6,14.66666667,0,0,6,7,6,13.85714286,0,8.9,1.4,3.51
1,15,1,6,1,14,1,13,27,6,8,1,0,0,1,1,0,19,0,2,6,10,4,12.5,0,1,6,16,2,12,0,12.4,0.5,1.79
1,1,1,7,1,1,1,1,10,4,4,1,0,0,1,1,0,19,0,0,5,7,3,12,0,0,6,10,2,10.5,0,11.1,0.6,2.02
1,6,1,7,1,1,14,2,2,3,3,0,0,1,1,1,0,24,1,2,8,8,7,13.14285714,0,1,6,8,6,11.83333333,0,8.9,1.4,3.51
1,8,1,14,1,1,1,13,1,6,5,0,0,1,1,1,0,18,0,0,6,6,3,12.66666667,0,0,6,11,4,11.14285714,0,10.8,1.4,1.74
1,1,1,7,1,1,1,13,14,10,9,0,0,0,0,1,1,18,0,0,5,6,5,15,0,0,5,6,5,14.2,0,8.9,1.4,3.51
1,1,1,10,1,1,1,13,28,10,8,1,0,1,1,0,0,18,0,0,6,7,5,13.6,0,0,6,7,5,11.8,0,8.9,1.4,3.51
1,8,5,15,1,1,1,1,1,8,8,1,0,0,1,0,0,18,0,0,6,6,6,12.5,0,0,6,6,6,13.83333333,0,8.9,1.4,3.51
1,8,1,10,1,1,1,13,27,10,10,1,0,0,1,0,1,21,0,0,6,7,6,13.33333333,0,0,6,7,6,13.5,0,12.4,0.5,1.79
1,6,1,6,1,1,14,22,27,10,10,0,0,0,1,0,0,18,1,0,6,13,4,12.25,0,0,6,15,5,11,0,11.1,0.6,2.02
1,1,1,12,1,1,1,1,14,4,4,1,0,0,1,0,1,18,0,0,7,7,7,15.10142857,0,0,8,8,8,16.09375,0,11.1,0.6,2.02
1,1,2,10,1,1,1,13,27,10,10,1,0,0,1,0,1,18,0,0,6,6,6,13.16666667,0,0,6,6,6,16,0,10.8,1.4,1.74
1,9,6,3,0,1,1,3,14,3,5,1,0,0,1,0,0,23,0,0,6,8,4,11,0,0,6,6,0,0,0,13.9,-0.3,0.79
1,1,2,9,1,1,1,3,14,3,5,1,0,0,1,0,0,21,0,0,5,9,3,11.66666667,0,0,5,9,4,11.75,0,8.9,1.4,3.51
1,1,1,10,1,1,1,13,28,8,6,0,0,0,1,0,0,20,0,0,6,13,1,10,0,0,6,13,1,13,0,9.4,-0.8,-3.12
1,8,1,3,0,1,1,19,24,1,1,1,0,0,1,0,0,26,0,4,7,15,7,11.57142857,0,2,6,14,2,11,0,7.6,2.6,0.32
1,1,6,15,1,1,1,1,14,5,5,1,0,0,1,0,1,18,0,0,6,6,6,12.16666667,0,0,6,10,5,11.2,0,7.6,2.6,0.32
1,1,1,2,1,1,1,3,27,10,10,1,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0.3,-0.92
1,1,1,14,1,1,1,13,14,10,9,0,0,0,0,0,1,19,0,0,6,6,6,13.83333333,0,0,6,7,6,14.28571429,0,8.9,1.4,3.51
1,1,3,12,1,1,1,13,1,10,4,1,0,0,1,0,1,20,0,0,7,10,6,12.35714286,0,0,8,9,7,13,0,13.9,-0.3,0.79
1,1,3,15,1,1,1,23,14,8,8,1,0,1,0,0,0,19,0,0,6,7,6,12.16666667,0,0,6,10,2,10.33333333,0,16.2,0.3,-0.92
1,15,1,10,1,14,1,22,14,29,15,1,0,1,1,0,0,21,0,3,6,8,3,12,0,2,6,6,2,12.5,0,12.4,0.5,1.79
1,12,1,11,1,1,1,22,27,5,7,0,0,0,1,0,0,33,0,5,10,14,9,12.41666667,0,5,9,14,7,13,0,10.8,1.4,1.74
1,1,2,6,1,1,1,3,28,5,7,0,0,0,1,0,0,18,0,0,5,7,4,12.75,0,0,5,6,4,12.75,0,7.6,2.6,0.32
1,13,1,12,1,6,1,22,1,10,5,0,0,0,1,0,0,21,0,12,21,33,18,14.93333333,12,12,21,33,18,14.93333333,12,7.6,2.6,0.32
1,1,1,15,1,1,1,3,14,3,4,1,0,0,1,0,0,19,0,0,6,6,6,13,0,0,6,7,6,11.66666667,0,8.9,1.4,3.51
4,12,1,16,1,12,1,23,14,10,10,0,0,1,0,0,0,33,0,0,7,7,7,12.85714286,0,0,7,8,6,12.66666667,0,8.9,1.4,3.51
2,1,4,12,1,1,1,23,28,6,6,1,0,0,1,0,0,18,0,0,7,10,7,14.455,0,0,8,8,8,13.91,0,15.5,2.8,-4.06
1,1,1,14,1,1,1,1,14,5,5,0,0,0,1,0,1,18,0,0,6,8,6,14,0,0,6,7,6,13.28571429,0,11.1,0.6,2.02
1,1,3,15,1,1,1,13,28,5,5,1,0,0,1,0,1,20,0,0,6,6,6,13.5,0,0,6,7,6,12.66666667,0,11.1,0.6,2.02
1,1,2,11,1,1,1,22,27,7,7,1,0,0,0,0,0,20,0,0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02
1,8,2,3,0,1,1,13,1,2,2,0,0,0,1,0,1,20,0,0,6,6,6,11.66666667,0,0,6,12,5,14,0,10.8,1.4,1.74
1,8,1,6,1,1,1,1,27,5,10,1,0,0,1,0,1,19,0,0,5,6,4,12,0,0,5,8,5,13.33333333,1,10.8,1.4,1.74
1,1,3,10,1,1,1,23,27,9,9,1,0,0,1,0,1,19,0,0,6,7,6,11.71428571,0,0,6,6,6,11.83333333,0,13.9,-0.3,0.79
1,8,3,10,1,1,1,26,1,3,4,1,0,0,1,0,0,21,0,0,6,8,6,12.66666667,0,0,6,7,6,12.42857143,0,11.1,0.6,2.02
1,12,1,6,1,1,1,3,3,5,3,1,0,0,1,0,0,26,0,0,6,11,3,11.75,0,0,6,19,4,12.8,0,12.4,0.5,1.79
1,8,1,10,1,1,1,22,27,9,7,0,0,0,1,0,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,16.2,0.3,-0.92
1,1,4,12,1,1,1,13,28,6,6,1,0,0,1,0,0,18,0,0,8,8,7,12.32857143,0,0,8,8,7,12.32857143,0,12.7,3.7,-1.7
5,12,1,16,1,12,1,22,27,10,9,0,0,0,1,0,0,27,0,0,7,14,6,11.66666667,0,0,7,10,1,10,0,12.4,0.5,1.79
1,14,1,5,1,1,1,1,28,4,10,1,0,0,1,0,1,20,0,5,12,12,12,13.25,0,5,12,12,11,12.72727273,0,15.5,2.8,-4.06
1,14,1,14,1,14,1,13,3,8,11,0,0,0,1,0,0,21,0,0,6,8,5,11.83333333,0,0,6,8,4,13.25,2,16.2,0.3,-0.92
1,8,1,13,1,1,1,23,27,10,10,1,0,0,1,0,1,18,0,0,7,7,7,13.3,0,0,8,8,8,15.125,0,15.5,2.8,-4.06
1,15,1,6,1,14,1,1,14,10,10,1,0,0,1,0,0,20,0,1,6,13,6,12.55555556,0,1,6,11,5,11.8,0,16.2,0.3,-0.92
1,1,1,15,1,1,1,1,14,5,11,1,0,0,1,0,0,18,0,0,6,6,6,12.83333333,0,0,6,7,6,12.16666667,0,11.1,0.6,2.02
1,15,1,10,1,14,1,1,1,4,6,0,0,0,1,0,1,20,0,3,6,6,6,12.83333333,0,2,6,6,6,12.83333333,0,13.9,-0.3,0.79
1,1,2,6,1,1,1,1,14,5,11,1,0,0,1,0,1,19,0,0,5,10,3,12.66666667,1,0,5,7,3,13,0,12.7,3.7,-1.7
1,1,5,12,1,1,1,22,3,10,3,1,0,0,1,0,0,20,0,0,7,8,6,13.27142857,0,0,8,8,7,14.47142857,0,13.9,-0.3,0.79
1,1,1,17,0,1,1,13,27,6,9,0,0,0,1,0,1,20,0,0,5,5,5,12.4,0,0,5,6,5,12.83333333,0,10.8,1.4,1.74
1,15,1,6,1,14,1,23,1,6,6,0,0,0,1,0,0,20,0,0,5,10,2,14.5,1,0,5,7,4,11.25,0,12.7,3.7,-1.7
1,1,3,10,1,1,1,13,1,8,11,1,0,1,1,0,0,19,0,0,6,7,0,0,0,0,5,5,0,0,0,13.9,-0.3,0.79
1,1,1,15,1,1,1,3,3,15,20,0,0,0,1,0,0,18,0,0,6,7,6,14.28571429,0,0,6,8,6,13.25,0,8.9,1.4,3.51
1,1,1,6,1,1,1,23,28,10,11,1,0,0,1,0,0,18,0,0,5,7,3,12.33333333,0,0,5,9,5,12.6,0,10.8,1.4,1.74
1,8,1,12,1,1,1,23,27,10,9,1,0,0,1,0,1,19,0,0,7,10,6,12.58333333,0,0,8,8,7,12.67142857,0,13.9,-0.3,0.79
1,1,6,12,1,1,1,10,27,6,10,1,0,0,1,0,0,19,0,0,7,8,6,13.73166667,0,0,8,10,7,13.77142857,0,12.4,0.5,1.79
1,12,1,4,1,12,1,22,27,10,5,0,0,0,1,1,0,43,0,0,6,8,6,12.875,0,0,6,14,5,12.14285714,0,16.2,0.3,-0.92
2,13,1,5,1,1,1,22,17,1,5,0,0,0,1,1,0,47,0,8,10,14,8,14.625,0,5,7,7,5,13.4,0,9.4,-0.8,-3.12
1,13,1,9,1,1,1,19,24,13,13,1,0,0,0,1,0,23,0,0,3,3,0,0,0,0,2,2,0,0,0,7.6,2.6,0.32
1,1,1,10,1,1,14,13,14,10,10,1,0,1,1,0,1,19,1,0,6,8,6,12.66666667,0,0,6,7,6,12.66666667,0,8.9,1.4,3.51
1,13,1,12,1,1,1,3,3,3,3,1,0,0,1,0,0,20,0,0,8,11,6,12.49166667,0,0,8,11,6,12.49166667,0,12.7,3.7,-1.7
1,1,1,2,1,1,1,1,3,5,5,1,0,0,1,0,1,19,0,6,12,12,12,13.66666667,0,4,11,12,11,14.16666667,0,8.9,1.4,3.51
1,8,1,6,1,1,6,22,27,10,10,1,0,0,1,0,0,19,1,0,6,13,6,16,0,0,6,8,6,14.5,0,15.5,2.8,-4.06
1,15,1,6,1,14,1,13,27,5,8,1,0,0,1,0,0,19,0,2,6,8,6,14.14285714,0,1,6,7,6,13,0,13.9,-0.3,0.79
1,12,1,3,0,12,1,13,14,22,27,0,0,1,1,0,1,39,0,0,6,9,6,11.83333333,0,0,6,9,4,13.75,0,11.1,0.6,2.02
1,1,1,5,1,1,1,1,1,4,6,1,0,0,1,0,1,20,0,0,6,6,6,12.66666667,0,0,6,8,6,13,0,10.8,1.4,1.74
1,8,1,5,1,1,1,23,14,10,4,1,0,0,1,0,0,21,0,0,6,6,6,12.5,0,0,6,6,6,12.66666667,0,7.6,2.6,0.32
1,14,5,10,1,1,10,22,14,10,8,1,0,1,0,0,0,22,1,5,11,16,9,10.88888889,0,2,10,20,4,11.25,1,9.4,-0.8,-3.12
1,1,2,15,1,1,1,13,28,6,1,1,0,0,1,0,0,19,0,0,6,11,1,13,0,0,5,10,0,0,0,7.6,2.6,0.32
1,8,1,14,1,1,1,1,14,20,18,1,0,0,1,0,0,22,0,0,6,6,6,15.16666667,0,0,6,6,6,16,0,13.9,-0.3,0.79
1,3,2,16,1,1,1,13,14,4,4,1,0,0,1,0,1,19,0,0,6,8,6,12.66666667,0,0,6,7,6,12,0,12.7,3.7,-1.7
1,1,1,2,1,1,1,22,28,10,10,1,0,1,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32
5,12,1,9,1,1,1,13,14,10,10,0,0,0,1,1,0,26,0,0,5,9,5,12,0,0,5,5,5,10.2,0,11.1,0.6,2.02
1,12,1,17,0,1,1,22,27,10,10,0,0,0,0,1,0,36,0,0,5,5,0,0,0,0,5,5,0,0,0,12.7,3.7,-1.7
1,9,1,2,1,1,1,13,2,6,6,1,0,1,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79
2,12,1,9,1,1,1,22,27,10,8,0,0,0,1,1,0,30,0,0,5,8,2,11,0,0,5,6,4,11.5,0,15.5,2.8,-4.06
1,14,1,4,1,1,1,1,1,5,11,0,0,0,1,1,0,24,0,0,6,7,6,15.71428571,0,0,6,10,6,15.9,0,15.5,2.8,-4.06
1,1,1,9,1,1,1,19,24,1,1,0,0,0,1,1,0,26,0,11,15,15,11,10.81818182,0,12,14,15,11,11.63636364,1,7.6,2.6,0.32
